G#,G,F#,F,E,D#,D,C#,C,B,A#,A
0.04386186,0.026090245,0.231409125,0.048525334,0.034786993,0.02193093,0.282581296,0.000630199,0.008948828,0.027350643,0.270229392,0.003655155
0.049696765,0.004548518,0.500168464,0.031334232,0.082041779,0.027291105,0.055087601,0.006738544,0.013477089,0.033187332,0.191880054,0.004548518
0.044277257,0.014306857,0.196349285,0.019116922,0.075604341,0.005673409,0.314010853,0.000123335,0.002096695,0.00197336,0.322397632,0.004070054
0.052697616,0.006378084,0.340025094,0.027603513,0.098076119,0.00846926,0.28628189,0.003136763,0.030217482,0.087933919,0.029067336,0.030112923
0.079711727,0.008626338,0.49104608,0.00262066,0.038217952,0.050884473,0.133872024,0.003712601,0.014195239,0.083424328,0.087901288,0.00578729
0.030138228,0.027645593,0.100611829,0.078404713,0.106730116,0.012576479,0.424314525,0.000906413,0.008384319,0.101518242,0.102991162,0.005778382
0.057733126,0.02207443,0.155511532,0.104995047,0.120560351,0.056318098,0.147870383,0.102872506,0.03537569,0.105844064,0.038630253,0.052214518
0.089220832,0.013187996,0.170905665,0.006863141,0.033373705,0.041313417,0.425380164,0.003767999,0.007939712,0.067420266,0.130265106,0.010361997
0.033551995,0.009463383,0.193999355,0.003656307,0.035595225,0.001290461,0.439724702,0.000107538,0.000322615,0.02763738,0.240455963,0.014195075
0.011389522,0.009965831,0.398063781,0.001993166,0.06340167,0.009681093,0.288344723,0.004460896,0.000284738,0.046317388,0.156795748,0.009301443
0.034670292,0.011896669,0.217199184,0.006458192,0.15352368,0.007364605,0.336052572,0.001699524,0.01053705,0.009290732,0.206208928,0.005098572
0.036960751,0.002860739,0.24407827,0.096349697,0.113514132,0.049776862,0.215013159,0.000228859,0.011328527,0.043025518,0.172903078,0.013960407
0.024157956,0.008478513,0.168060395,0.008246225,0.085714286,0.007433217,0.384204413,0.000464576,0.006736353,0.018931475,0.281533101,0.006039489
0.090981013,0.00494462,0.172962816,0.058544304,0.134988133,0.017899525,0.220925633,0.003263449,0.004845728,0.066060127,0.206388449,0.018196203
0.084736615,0.00388601,0.182102763,0.059477547,0.106433506,0.016839378,0.238018135,0.002266839,0.004641623,0.066709845,0.217400691,0.017487047
0.021067597,0.05932532,0.216104433,0.00827194,0.051828874,0.011632416,0.480548016,0.007884193,0.022230839,0.040842704,0.049890138,0.03037353
0.029479201,0.00589584,0.301452124,0.019652801,0.038650508,0.011354951,0.475379408,0.006769298,0.006441751,0.007970302,0.095971176,0.00098264
0.06302202,0.008026901,0.137975919,0.027660267,0.1652023,0.003796507,0.212929819,0.005640525,0.06237119,0.047185161,0.226054887,0.040134505
0.036580992,0.007650926,0.240884638,0.030723252,0.109623431,0.065391512,0.316437537,0.023550508,0.012910938,0.017573222,0.127674836,0.010998207
0.081483972,0.009078682,0.174848689,0.03642681,0.120600762,0.062766196,0.211499664,0.00358664,0.015467384,0.052902937,0.223380408,0.007957857
0.02443262,0.000760126,0.334672603,0.002823325,0.032902595,0.003257683,0.498316864,0.000108589,0.000868715,0.034205668,0.060701488,0.006949723
0.032544734,0.00192146,0.210640086,0.008766663,0.049597694,0.008766663,0.432688844,0.002521917,0.001200913,0.032304551,0.216524559,0.002521917
0.012347292,0.007643562,0.331743647,0.039459071,0.064218985,0.022342719,0.341804403,0.004246423,0.00790488,0.077088914,0.089762854,0.001437251
0.020494014,0.006040341,0.603279042,0.006471794,0.012943588,0.004206666,0.250458419,0.001833675,0.005177435,0.005393161,0.079387337,0.004314529
0.027917228,0.006367087,0.34100649,0.061221991,0.050079589,0.044202277,0.269009428,0.001959104,0.012489286,0.063058651,0.103097833,0.019591037
0.01906067,0.005606079,0.46443254,0.030646568,0.101656908,0.045596113,0.153855737,0.005107761,0.023047216,0.040612931,0.102155226,0.00822225
0.050158653,0.01403466,0.262875275,0.012814254,0.043568465,0.070173298,0.411398584,0.0141567,0.011227728,0.041005614,0.061630461,0.006956309
0.014587892,0.007780209,0.397398493,0.032944323,0.049720399,0.013858497,0.326282519,0.003403841,0.005956723,0.028689521,0.112205203,0.00717238
0.006751055,0.008227848,0.266139241,0.008016878,0.014345992,0.013396624,0.624367089,0.0157173,0.004113924,0.008122363,0.021518987,0.0092827
0.021096606,0.006788512,0.535561358,0.026109661,0.065900783,0.041357702,0.136710183,0.031958225,0.027258486,0.052219321,0.047101828,0.007937337
0.017663206,0.003102996,0.138441341,0.020646855,0.040219597,0.019692087,0.528583363,0.002506266,0.020288817,0.007041413,0.187969925,0.013844134
0.016317767,0.044337091,0.294149222,0.044659152,0.169833602,0.076006441,0.206226516,0.001825013,0.002791197,0.028019324,0.108856683,0.006977992
0.016317767,0.044337091,0.294149222,0.044659152,0.169833602,0.076006441,0.206226516,0.001825013,0.002791197,0.028019324,0.108856683,0.006977992
0.046611237,0.033131771,0.299319728,0.082262535,0.037918871,0.078231293,0.196397077,0.002897455,0.015873016,0.098135551,0.106449987,0.002771479
0.006347374,0.001442585,0.448163108,0.017503366,0.023273706,0.019522985,0.431717638,0.004231583,0.004712445,0.004712445,0.035679938,0.002692826
0.054463675,0.032169747,0.245037645,0.086926762,0.067370685,0.05329031,0.120074313,0.026987386,0.037352107,0.05338809,0.209641146,0.013298132
0.059779848,0.016934801,0.083996613,0.053852667,0.064013548,0.041998307,0.290939881,0.001524132,0.0596105,0.074513124,0.250973751,0.001862828
0.009256553,0.006430868,0.431842541,0.016564357,0.053590568,0.008184741,0.207249342,0.003117997,0.003410309,0.027769658,0.223229075,0.00935399
0.036076106,0.000864838,0.304052384,0.029157401,0.108104769,0.016431925,0.364467507,0,0.000494193,0.055102545,0.084259946,0.000988386
0.010241966,0.007937524,0.128408654,0.009857893,0.084496223,0.017667392,0.275508898,0.008449622,0.005889131,0.04442453,0.40302138,0.004096787
0.01586784,0.002173677,0.39354418,0.020649929,0.16280839,0.012824693,0.216172155,0.001304206,0.012389958,0.013476796,0.143571351,0.005216824
0.037450301,0.000769527,0.371168398,0.020264204,0.122354752,0.016929588,0.252533026,0.002052071,0.001795562,0.050917019,0.121969988,0.001795562
0.021678892,0.028198859,0.408964955,0.015647922,0.119315403,0.031458843,0.251344743,0.000488998,0.001140994,0.024775876,0.088834556,0.008149959
0.033138101,0.010326757,0.429408138,0.011713933,0.031750925,0.00215783,0.257244143,0.004007398,0.002003699,0.018649815,0.198057953,0.001541307
0.01024993,0.00645886,0.449452401,0.0112328,0.051530469,0.00645886,0.373069363,0.00463353,0.00224656,0.00688009,0.073434429,0.00435271
0.064804469,0.013915693,0.27313357,0.015744033,0.042762824,0.043067547,0.386896902,0.010360589,0.035144744,0.02559675,0.078821737,0.009751143
0.053097345,0.005899705,0.358639963,0.03539823,0.02763546,0.043005744,0.174507064,0.001552554,0.015215029,0.009315324,0.267660301,0.008073281
0.00911577,0.001253418,0.315291705,0.010483136,0.173883318,0.031677302,0.313240656,0.007862352,0.009685506,0.035095716,0.087169553,0.005241568
0.024576689,0.000410981,0.127157652,0.019316127,0.133322374,0.046851882,0.295824429,0.000575374,0.007315469,0.111458162,0.229574223,0.003616637
0.032629331,0.026340769,0.201827243,0.027764594,0.0421215,0.030968201,0.327123873,0.006644518,0.011509255,0.021831989,0.265662079,0.005576649
0.046082949,0.0817366,0.283167596,0.056390977,0.048265826,0.047053117,0.306694155,0.002425418,0.013703614,0.014431239,0.093984962,0.006063546
0.046074124,0.053396418,0.135744058,0.040554241,0.094513912,0.072772333,0.323307424,0.015320491,0.081784387,0.047876535,0.051594007,0.037062071
0.050552532,0.025729837,0.196107538,0.022678542,0.136648524,0.046099291,0.17458354,0.009236352,0.046841498,0.064242124,0.214992578,0.012287646
0.09159871,0.012801062,0.198558695,0.029869145,0.146311398,0.044092547,0.309690878,0.01697326,0.02370567,0.035463683,0.075573677,0.015361274
0.038232232,0.007854642,0.13305574,0.059714205,0.112709378,0.003596101,0.223526072,0.019400019,0.02678149,0.097851803,0.275007098,0.002271222
0.069430734,0.003729297,0.273554897,0.01052978,0.008555446,0.024898541,0.484260173,0.010310409,0.01371065,0.003619612,0.094000219,0.003400241
0.058906277,0.024881308,0.254439951,0.063917707,0.039915597,0.064533146,0.289168279,0.005363109,0.024529629,0.073676807,0.068225778,0.032442413
0.041516112,0.023818302,0.228154266,0.035764324,0.044981933,0.02698916,0.398495686,0.009143868,0.020205,0.045276897,0.10795664,0.01769781
0.021399029,0.001708326,0.101240784,0.039291494,0.169753641,0.169573818,0.177575976,8.99E-05,0.004855242,0.095846071,0.217406941,0.001258766
0.137496025,0.003286335,0.310399661,0.038587936,0.071981342,0.006148627,0.334888159,0.000848087,0.00265027,0.014947525,0.066256758,0.012509276
0.009992239,0.002425301,0.355064028,0.009410167,0.09992239,0.000291036,0.071594878,0.000679084,0.004074505,0.162398137,0.278521537,0.005626698
0.027122529,0.004966097,0.377518862,0.013179257,0.074682456,0.021487919,0.197115844,0.00257855,0.00821316,0.03027409,0.240091682,0.002769554
0.024846062,0.004537107,0.191206654,0.00712974,0.126282813,0.011342768,0.179323755,0.002916712,0.005185265,0.0278708,0.389002917,0.030355407
0.046787879,0.007030303,0.336727273,0.014545455,0.056363636,0.015272727,0.307515152,0.004121212,0.008121212,0.035030303,0.156242424,0.012242424
0.048528552,0.017930228,0.39748587,0.036347691,0.04765153,0.039855779,0.211654648,0.02007406,0.044728123,0.062268564,0.06645878,0.007016176
0.001476875,0.002331908,0.337116207,0.024640497,0.12949864,0.024174116,0.22254178,0.002642829,0.001243684,0.048970074,0.205130198,0.000233191
0.13125822,0.003419553,0.179658045,0.064445419,0.098728628,0.036036826,0.206926786,0.001315213,0.009031127,0.066988163,0.195089873,0.007102148
0.01364181,0.009401788,0.2242603,0.020739239,0.200663656,0.024887086,0.305373767,0.013918333,0.016314868,0.075029957,0.089132639,0.006636556
0.023045173,0.02510892,0.324581518,0.016166017,0.152144004,0.024764962,0.231368952,0.005044715,0.009974776,0.017771153,0.16785141,0.002178399
0.000777061,0.00240889,0.341751496,0.024632839,0.126894087,0.022923304,0.220141425,0.002952832,0.002020359,0.049343383,0.205610382,0.000543943
0.036200784,0.00475835,0.169061392,0.030136219,0.164769547,0.049542825,0.2641351,0.032375443,0.042918455,0.046930397,0.152733719,0.006437768
0.034961049,0.014725442,0.286528596,0.017765533,0.147159415,0.047976439,0.156849705,0.009690291,0.054151625,0.090157705,0.138514155,0.001520046
0.037666433,0.019533987,0.367641906,0.020935529,0.063419762,0.019446391,0.259022425,0.006219341,0.010161177,0.024789769,0.167747022,0.003416258
0.064473817,0.018565231,0.448996065,0.031984664,0.091817173,0.017051761,0.133286248,0.014731107,0.013722127,0.056099284,0.105135708,0.004136818
0.010103499,0.001232134,0.398102514,0.008378512,0.052365697,0.007885658,0.346476097,0.015648103,0.007392804,0.058279941,0.092163627,0.001971414
0.0140625,0.000878906,0.533496094,0.013964844,0.078515625,0.004101563,0.192480469,0.007617188,0.001660156,0.102441406,0.049609375,0.001171875
0.037402718,0.005807875,0.282262748,0.05691718,0.140202114,0.044139854,0.18608433,0.008131026,0.032756418,0.040422813,0.160529678,0.005343245
0.022545455,0.014181818,0.348,0.088969697,0.088727273,0.068848485,0.187272727,0.003151515,0.00969697,0.033818182,0.131151515,0.003636364
0.012219337,0.005498702,0.462654651,0.01069192,0.104169849,0.039712846,0.276004277,0,0.010539178,0.00442951,0.073774248,0.000305483
0.028816737,0.007500247,0.287575249,0.025954801,0.126221257,0.005625185,0.162340866,0.004342248,0.006019935,0.138951939,0.204677785,0.001973749
0.051908583,0.00085096,0.207391199,0.062727936,0.085460734,0.003890105,0.226720156,0.000121566,0.014952589,0.188305373,0.153051301,0.004619499
0.023897556,0.023446659,0.467400126,0.013797457,0.087744612,0.01000992,0.247091713,0.007845613,0.009559022,0.016142123,0.073406078,0.019659122
0.007816092,0.061034483,0.135632184,0.022413793,0.153333333,0.029885057,0.397356322,0.004252874,0.011149425,0.016436782,0.155287356,0.005402299
0.026183369,0.00750533,0.268144989,0.008272921,0.120767591,0.00793177,0.377313433,0.000597015,0.002558635,0.015778252,0.164690832,0.000255864
0.046375144,0.002186421,0.277560414,0.054660529,0.138780207,0.021173763,0.224165708,0.003682394,0.007710012,0.021403913,0.200115075,0.002186421
0.065254665,0.017145739,0.446596067,0.031467474,0.091780131,0.016641452,0.135653051,0.013918306,0.013918306,0.057286939,0.105900151,0.004437721
0.035605193,0.015177549,0.289805269,0.018136693,0.145475372,0.045914471,0.15759832,0.009163803,0.051832761,0.090206186,0.139175258,0.001909126
0.066284779,0.003600655,0.169885434,0.015548282,0.073486088,0.012765957,0.184206219,0.002373159,0.007855974,0.115384615,0.348363339,0.000245499
0.02129481,0.002675227,0.262065276,0.007383628,0.086998395,0.038202247,0.343285179,0.007276619,0.002675227,0.079186731,0.148100589,0.000856073
0.0282566,0.028692996,0.249618154,0.066441196,0.068404975,0.027929304,0.411084443,0.031638665,0.023674449,0.014401047,0.045603317,0.004254855
0.054365929,0.001546514,0.167499405,0.01261004,0.016416845,0.052224601,0.32821794,0.000118963,0.009635974,0.019509874,0.332857483,0.004996431
0.008424787,0.00498836,0.325241104,0.028821638,0.035805343,0.00498836,0.420574216,0.002217049,0.011417803,0.068950227,0.08668662,0.001884492
0.080555252,0.028855613,0.36014865,0.034429992,0.031041644,0.036506722,0.321237294,0.003388348,0.002951142,0.04055088,0.048420592,0.01191387
0.046934061,0.013124738,0.112032759,0.053653927,0.171041579,0.05449391,0.318563629,0.003359933,0.037169257,0.045884082,0.108252835,0.03548929
0.059550452,0.019752846,0.589082417,0.014498394,0.048457721,0.067724044,0.025201907,0.018195972,0.024618079,0.051182252,0.0730758,0.008660115
0.087607554,0.017320371,0.226282266,0.073416024,0.090624651,0.025142474,0.23231646,0.008380825,0.034193765,0.034864231,0.139792156,0.030059224
0.008435072,0.005105438,0.325527192,0.029189789,0.034517203,0.004994451,0.420754717,0.002330744,0.011431743,0.068701443,0.087125416,0.001886792
0.059070255,0.019107538,0.365955959,0.067924968,0.064196668,0.013398579,0.126296167,0.0037283,0.006990563,0.063381102,0.156588605,0.053361296
0.032920568,0.014044095,0.225309574,0.025823014,0.074297795,0.021141649,0.414376321,0.033675627,0.020688614,0.018423437,0.057837511,0.061461794
0.014645577,0.00456942,0.405272408,0.031634446,0.073462214,0.031400117,0.296777973,0.006209725,0.007850029,0.051318102,0.056121851,0.020738137
0.084820894,0.005870373,0.325386366,0.058344315,0.032466755,0.034503414,0.215766144,0.007188211,0.014136816,0.081466395,0.123996646,0.016053672
0.051831602,0.016293056,0.174849645,0.044177146,0.094040459,0.079168945,0.32170585,0.0086386,0.030180426,0.015965008,0.145106616,0.018042646
0.030889621,0.026771005,0.356981054,0.065280066,0.084740527,0.055395387,0.217154036,0.002574135,0.008134267,0.013797364,0.110275947,0.02800659
0.033187548,0.043092359,0.26562902,0.023540005,0.056213018,0.028942629,0.16490867,0.065989195,0.079238487,0.038976074,0.073192694,0.127090301
0.064181761,0.011203015,0.101141242,0.058109099,0.03402785,0.029839807,0.409276516,0.002826929,0.030572715,0.018636792,0.231598785,0.008585488
0.079817113,0.010711953,0.095101241,0.046897453,0.046113651,0.034617897,0.502939255,0.006662312,0.02560418,0.022338341,0.090529066,0.038667538
0.084998414,0.050216725,0.258801142,0.048419495,0.092398774,0.047996617,0.139549635,0.016809388,0.03827043,0.048630934,0.144412729,0.029495718
0.098765432,0.013304567,0.401414359,0.056334652,0.101642095,0.016301091,0.189020736,0.006112909,0.010907347,0.023852331,0.042191058,0.040153422
0.005683548,0.002537298,0.14452451,0.030853547,0.019892419,0.00943875,0.761392469,0.005683548,0.006191008,0.008626814,0.002943266,0.002232822
0.031635335,0.003032141,0.335556903,0.010915706,0.073175662,0.001819284,0.330705478,0.002728927,0.001313928,0.039316758,0.16171417,0.008085709
0.028463751,0.003272835,0.464445106,0.010711098,0.136963205,0.01001686,0.195279183,0.000495884,0.004661311,0.01566994,0.128235644,0.001785183
0.032520325,0.000802971,0.434206564,0.00732711,0.075880759,0.005420054,0.188597812,0.000100371,0.000200743,0.008330824,0.245307638,0.001304828
0.038100155,0.003097574,0.374496644,0.03242127,0.191017037,0.02230253,0.183892617,0.00547238,0.005162623,0.019927723,0.115952504,0.008156944
0.078795812,0.014834206,0.244328098,0.034380454,0.04982548,0.012041885,0.137085515,0.010994764,0.016492147,0.07478185,0.319197208,0.007242583
0.046446558,0.017571349,0.221488528,0.04991606,0.06927812,0.029770565,0.220481253,0.02115277,0.046670397,0.035702294,0.216564074,0.02495803
0.012573431,0.004328558,0.268370607,0.015974441,0.081727301,0.037204988,0.356590745,0.002988766,0.043388643,0.015356075,0.137998557,0.023497887
0.019076923,0.010953846,0.357046154,0.015507692,0.065107692,0.022276923,0.323323077,0.003076923,0.022769231,0.035076923,0.107323077,0.018461538
0.008313279,0.005906804,0.376613433,0.008422665,0.010719755,0.031393568,0.346532487,0.000328156,0.002734631,0.008422665,0.195362065,0.005250492
0.083703704,0.050123457,0.358888889,0.03654321,0.027160494,0.027407407,0.205679012,0.004938272,0.034938272,0.016049383,0.145308642,0.009259259
0.022058824,0.024931066,0.359030331,0.05870864,0.109834559,0.030445772,0.289636949,0.003676471,0.030905331,0.009880515,0.047219669,0.013671875
